host_elapsed_s,host_epoch_s,ver,accepted_polls,acc_len
1396.467006,1784056434.749342,1,148120,4064
1397.200557,1784056435.482893,1,148130,4064
1397.867141,1784056436.149477,1,148140,4064
1398.666835,1784056436.949171,1,148150,4064
1399.367150,1784056437.649486,1,148160,4064
1400.100340,1784056438.382676,1,148170,4064
1400.866513,1784056439.148849,1,148180,4064
1401.635616,1784056439.917952,1,148190,4064
1402.399639,1784056440.681976,1,148200,4064
1403.099796,1784056441.382132,1,148210,4064
1403.800005,1784056442.082341,1,148220,4064
1404.700095,1784056442.982431,1,148230,4064
1405.435167,1784056443.717503,1,148240,4064
1406.166062,1784056444.448398,1,148250,4064
1406.899552,1784056445.181888,1,148260,4064
1407.665987,1784056445.948323,1,148270,4064
1408.435095,1784056446.717431,1,148280,4064
1409.166323,1784056447.448659,1,148290,4064
1409.966078,1784056448.248415,1,148300,4064
1410.600199,1784056448.882536,1,148310,4064
1411.299716,1784056449.582053,1,148320,4064
1412.034698,1784056450.317034,1,148330,4064
1412.799126,1784056451.081463,1,148340,4064
1413.637927,1784056451.920264,1,148350,4064
1414.299087,1784056452.581423,1,148360,4064
1415.065744,1784056453.348080,1,148370,4064
1415.734679,1784056454.017015,1,148380,4064
1416.464936,1784056454.747272,1,148390,4064
1417.234495,1784056455.516831,1,148400,4064
1417.965036,1784056456.247372,1,148410,4064
1418.664833,1784056456.947169,1,148420,4064
1419.398532,1784056457.680868,1,148430,4064
1420.233931,1784056458.516267,1,148440,4064
1420.934240,1784056459.216577,1,148450,4064
1421.634788,1784056459.917124,1,148460,4064
1422.434372,1784056460.716709,1,148470,4064
1423.134323,1784056461.416660,1,148480,4064
1423.864368,1784056462.146704,1,148490,4064
1424.564969,1784056462.847305,1,148500,4064
1425.298959,1784056463.581295,1,148510,4064
1426.034347,1784056464.316683,1,148520,4064
1426.863993,1784056465.146330,1,148530,4064
1427.564721,1784056465.847057,1,148540,4064
1428.233948,1784056466.516284,1,148550,4064
1428.998229,1784056467.280565,1,148560,4064
1429.733736,1784056468.016072,1,148570,4064
1430.533952,1784056468.816288,1,148580,4064
1431.363939,1784056469.646275,1,148590,4064
1432.063551,1784056470.345887,1,148600,4064
1432.833612,1784056471.115948,1,148610,4064
1433.533619,1784056471.815955,1,148620,4064
1434.297301,1784056472.579638,1,148630,4064
1435.063760,1784056473.346096,1,148640,4064
1435.833223,1784056474.115559,1,148650,4064
1436.597917,1784056474.880253,1,148660,4064
1437.297490,1784056475.579826,1,148670,4064
1438.032727,1784056476.315063,1,148680,4064
1438.763630,1784056477.045967,1,148690,4064
1439.498073,1784056477.780410,1,148700,4064
1440.296825,1784056478.579161,1,148710,4064
1440.997116,1784056479.279452,1,148720,4064
1441.696842,1784056479.979178,1,148730,4064
1442.463592,1784056480.745928,1,148740,4064
1443.197880,1784056481.480217,1,148750,4064
1443.963158,1784056482.245495,1,148760,4064
1444.698929,1784056482.981266,1,148770,4064
1445.363169,1784056483.645505,1,148780,4064
1446.063024,1784056484.345360,1,148790,4064
1446.796615,1784056485.078951,1,148800,4064
1447.463149,1784056485.745486,1,148810,4064
1448.197061,1784056486.479397,1,148820,4064
1448.896685,1784056487.179022,1,148830,4064
1449.562988,1784056487.845324,1,148840,4064
1450.262973,1784056488.545309,1,148850,4064
1450.962085,1784056489.244421,1,148860,4064
1451.696109,1784056489.978445,1,148870,4064
1452.431690,1784056490.714026,1,148880,4064
1453.096270,1784056491.378606,1,148890,4064
1453.862813,1784056492.145149,1,148900,4064
1454.532302,1784056492.814638,1,148910,4064
1455.296015,1784056493.578351,1,148920,4064
1456.031877,1784056494.314213,1,148930,4064
1456.696220,1784056494.978556,1,148940,4064
1457.531946,1784056495.814282,1,148950,4064
1458.263227,1784056496.545563,1,148960,4064
1458.931622,1784056497.213958,1,148970,4064
1459.732053,1784056498.014389,1,148980,4064
1460.663732,1784056498.946068,1,148990,4064
1461.395606,1784056499.677942,1,149000,4064
1462.195837,1784056500.478174,1,149010,4064
1462.931292,1784056501.213628,1,149020,4064
1463.596427,1784056501.878763,1,149030,4064
1464.260906,1784056502.543242,1,149040,4064
1465.130845,1784056503.413181,1,149050,4064
1465.931195,1784056504.213531,1,149060,4064
1466.694852,1784056504.977188,1,149070,4064
1467.394979,1784056505.677315,1,149080,4064
1468.161006,1784056506.443342,1,149090,4064
1468.860890,1784056507.143226,1,149100,4064
1469.594792,1784056507.877129,1,149110,4064
1470.360876,1784056508.643212,1,149120,4064
1471.095166,1784056509.377502,1,149130,4064
1471.795372,1784056510.077708,1,149140,4064
1472.460484,1784056510.742820,1,149150,4064
1473.230482,1784056511.512819,1,149160,4064
1473.961127,1784056512.243463,1,149170,4064
1474.694809,1784056512.977145,1,149180,4064
1475.460903,1784056513.743240,1,149190,4064
1476.230615,1784056514.512951,1,149200,4064
1476.893838,1784056515.176174,1,149210,4064
1477.630139,1784056515.912476,1,149220,4064
1478.360825,1784056516.643161,1,149230,4064
1479.159985,1784056517.442321,1,149240,4064
1479.930376,1784056518.212713,1,149250,4064
1480.593955,1784056518.876291,1,149260,4064
1481.359816,1784056519.642153,1,149270,4064
1482.130174,1784056520.412510,1,149280,4064
1482.829395,1784056521.111731,1,149290,4064
1483.560083,1784056521.842419,1,149300,4064
1484.259561,1784056522.541898,1,149310,4064
1484.960112,1784056523.242448,1,149320,4064
1485.693548,1784056523.975884,1,149330,4064
1486.393430,1784056524.675767,1,149340,4064
1487.094182,1784056525.376518,1,149350,4064
1487.793648,1784056526.075984,1,149360,4064
1488.493578,1784056526.775914,1,149370,4064
1489.129972,1784056527.412308,1,149380,4064
1489.859697,1784056528.142033,1,149390,4064
1490.593538,1784056528.875874,1,149400,4064
1491.293580,1784056529.575917,1,149410,4064
1492.029053,1784056530.311389,1,149420,4064
1492.692316,1784056530.974652,1,149430,4064
1493.529203,1784056531.811539,1,149440,4064
1494.258426,1784056532.540762,1,149450,4064
1494.958914,1784056533.241251,1,149460,4064
1495.758160,1784056534.040496,1,149470,4064
1496.428819,1784056534.711155,1,149480,4064
1497.192535,1784056535.474871,1,149490,4064
1497.992815,1784056536.275151,1,149500,4064
1498.758715,1784056537.041051,1,149510,4064
1499.492353,1784056537.774689,1,149520,4064
1500.227968,1784056538.510304,1,149530,4064
1500.958884,1784056539.241220,1,149540,4064
1501.692008,1784056539.974344,1,149550,4064
1502.392128,1784056540.674464,1,149560,4064
1503.058398,1784056541.340734,1,149570,4064
1503.758483,1784056542.040820,1,149580,4064
1504.528541,1784056542.810877,1,149590,4064
1505.227945,1784056543.510282,1,149600,4064
1505.892502,1784056544.174838,1,149610,4064
1506.557806,1784056544.840142,1,149620,4064
1507.257718,1784056545.540054,1,149630,4064
1507.928293,1784056546.210629,1,149640,4064
1508.628370,1784056546.910706,1,149650,4064
1509.292130,1784056547.574466,1,149660,4064
1509.991498,1784056548.273834,1,149670,4064
1510.727298,1784056549.009634,1,149680,4064
1511.428287,1784056549.710623,1,149690,4064
1512.091408,1784056550.373744,1,149700,4064
1512.791684,1784056551.074020,1,149710,4064
1513.591718,1784056551.874054,1,149720,4064
1514.391660,1784056552.673996,1,149730,4064
1515.127427,1784056553.409764,1,149740,4064
1515.891120,1784056554.173456,1,149750,4064
1516.556944,1784056554.839280,1,149760,4064
1517.256930,1784056555.539267,1,149770,4064
1518.027267,1784056556.309603,1,149780,4064
1518.791280,1784056557.073616,1,149790,4064
1519.527535,1784056557.809871,1,149800,4064
1520.327264,1784056558.609601,1,149810,4064
1520.991272,1784056559.273608,1,149820,4064
1521.756872,1784056560.039208,1,149830,4064
1522.457259,1784056560.739595,1,149840,4064
1523.126713,1784056561.409049,1,149850,4064
1611.868699,1784056650.151035,1,149860,4064
1612.585525,1784056650.867861,1,149870,4064
1613.285337,1784056651.567674,1,149880,4064
1613.985373,1784056652.267709,1,149890,4064
1614.712479,1784056652.994815,1,149900,4064
1615.584513,1784056653.866849,1,149910,4064
1616.212508,1784056654.494844,1,149920,4064
1616.884896,1784056655.167232,1,149930,4064
1617.568591,1784056655.850927,1,149940,4064
1618.312783,1784056656.595120,1,149950,4064
1619.084174,1784056657.366510,1,149960,4064
1619.711848,1784056657.994184,1,149970,4064
1620.384469,1784056658.666805,1,149980,4064
1621.111887,1784056659.394223,1,149990,4064
1621.868829,1784056660.151165,1,150000,4064
1622.584240,1784056660.866576,1,150010,4064
1623.312031,1784056661.594367,1,150020,4064
1623.984460,1784056662.266796,1,150030,4064
1624.684589,1784056662.966925,1,150040,4064
1625.468517,1784056663.750854,1,150050,4064
1682.346431,1784056720.628767,1,150060,4064
1683.062543,1784056721.344879,1,150070,4064
1683.946163,1784056722.228499,1,150080,4064
1684.846663,1784056723.128999,1,150090,4064
1685.657792,1784056723.940128,1,150100,4064
1686.611635,1784056724.893971,1,150110,4064
1687.411270,1784056725.693607,1,150120,4064
1688.212014,1784056726.494350,1,150130,4064
1689.146109,1784056727.428446,1,150140,4064
1690.011587,1784056728.293923,1,150150,4064
1690.845443,1784056729.127780,1,150160,4064
1691.745961,1784056730.028297,1,150170,4064
1692.546423,1784056730.828759,1,150180,4064
1693.310825,1784056731.593161,1,150190,4064
1694.011296,1784056732.293632,1,150200,4064
1694.745664,1784056733.028000,1,150210,4064
1695.545798,1784056733.828134,1,150220,4064
1696.410562,1784056734.692898,1,150230,4064
1755.121629,1784056793.403965,1,150240,4064
1755.750103,1784056794.032439,1,150250,4064
1756.404874,1784056794.687210,1,150260,4064
1757.121728,1784056795.404065,1,150270,4064
1757.904695,1784056796.187031,1,150280,4064
1758.704675,1784056796.987012,1,150290,4064
1759.321206,1784056797.603542,1,150300,4064
1760.021419,1784056798.303755,1,150310,4064
1760.704505,1784056798.986842,1,150320,4064
1761.504337,1784056799.786673,1,150330,4064
1762.148502,1784056800.430839,1,150340,4064
1762.821373,1784056801.103709,1,150350,4064
1763.620708,1784056801.903044,1,150360,4064
1764.348611,1784056802.630947,1,150370,4064
1765.148660,1784056803.430996,1,150380,4064
1765.949005,1784056804.231341,1,150390,4064
1766.648509,1784056804.930845,1,150400,4064
1767.348157,1784056805.630494,1,150410,4064
1768.003694,1784056806.286030,1,150420,4064
1768.848176,1784056807.130512,1,150430,4064
1825.260623,1784056863.542959,1,150440,4064
1825.960806,1784056864.243142,1,150450,4064
1826.634559,1784056864.916896,1,150460,4064
1827.417914,1784056865.700251,1,150470,4064
1828.119049,1784056866.401386,1,150480,4064
1828.818581,1784056867.100917,1,150490,4064
1829.560487,1784056867.842823,1,150500,4064
1830.234419,1784056868.516755,1,150510,4064
1831.018403,1784056869.300740,1,150520,4064
1831.718664,1784056870.001000,1,150530,4064
1832.418041,1784056870.700377,1,150540,4064
1833.118462,1784056871.400799,1,150550,4064
1833.834391,1784056872.116727,1,150560,4064
1834.659993,1784056872.942329,1,150570,4064
1835.360333,1784056873.642669,1,150580,4064
1836.060419,1784056874.342755,1,150590,4064
1836.734085,1784056875.016421,1,150600,4064
1837.460538,1784056875.742875,1,150610,4064
1838.335853,1784056876.618189,1,150620,4064
1839.060062,1784056877.342398,1,150630,4064
1898.031695,1784056936.314031,1,150640,4064
1898.706949,1784056936.989286,1,150650,4064
1899.430951,1784056937.713288,1,150660,4064
1900.206651,1784056938.488987,1,150670,4064
1900.831046,1784056939.113382,1,150680,4064
1901.506916,1784056939.789252,1,150690,4064
1902.230961,1784056940.513298,1,150700,4064
1902.964157,1784056941.246493,1,150710,4064
1903.664552,1784056941.946888,1,150720,4064
1904.431383,1784056942.713719,1,150730,4064
1905.106093,1784056943.388430,1,150740,4064
1905.806101,1784056944.088437,1,150750,4064
1906.531540,1784056944.813876,1,150760,4064
1907.264264,1784056945.546600,1,150770,4064
1907.932743,1784056946.215079,1,150780,4064
1908.563879,1784056946.846216,1,150790,4064
1909.330326,1784056947.612662,1,150800,4064
1910.130586,1784056948.412923,1,150810,4064
1910.830825,1784056949.113161,1,150820,4064
1911.563897,1784056949.846233,1,150830,4064
1912.263375,1784056950.545711,1,150840,4064
1913.005949,1784056951.288285,1,150850,4064
1913.705828,1784056951.988164,1,150860,4064
1914.429832,1784056952.712168,1,150870,4064
1915.063253,1784056953.345589,1,150880,4064
1915.730063,1784056954.012399,1,150890,4064
1916.463601,1784056954.745937,1,150900,4064
1917.263135,1784056955.545471,1,150910,4064
1918.130259,1784056956.412596,1,150920,4064
1918.830197,1784056957.112533,1,150930,4064
1919.529218,1784056957.811554,1,150940,4064
1920.305154,1784056958.587490,1,150950,4064
1921.062413,1784056959.344749,1,150960,4064
1921.929644,1784056960.211980,1,150970,4064
1922.630035,1784056960.912372,1,150980,4064
1923.429521,1784056961.711857,1,150990,4064
1924.128826,1784056962.411162,1,151000,4064
1924.829040,1784056963.111376,1,151010,4064
1925.529127,1784056963.811463,1,151020,4064
1926.329100,1784056964.611436,1,151030,4064
1927.229109,1784056965.511445,1,151040,4064
1928.004288,1784056966.286625,1,151050,4064
1928.828485,1784056967.110821,1,151060,4064
1929.562247,1784056967.844583,1,151070,4064
1930.204079,1784056968.486415,1,151080,4064
1930.928728,1784056969.211065,1,151090,4064
1931.661366,1784056969.943703,1,151100,4064
1932.404832,1784056970.687168,1,151110,4064
1933.061473,1784056971.343809,1,151120,4064
1933.762217,1784056972.044553,1,151130,4064
1934.504515,1784056972.786852,1,151140,4064
1935.261502,1784056973.543838,1,151150,4064
1935.928847,1784056974.211183,1,151160,4064
1936.628302,1784056974.910638,1,151170,4064
1937.403516,1784056975.685852,1,151180,4064
1938.128551,1784056976.410887,1,151190,4064
1938.903351,1784056977.185688,1,151200,4064
1939.661635,1784056977.943971,1,151210,4064
1940.361032,1784056978.643368,1,151220,4064
1941.003748,1784056979.286085,1,151230,4064
1941.727238,1784056980.009574,1,151240,4064
1942.460657,1784056980.742993,1,151250,4064
1943.227265,1784056981.509601,1,151260,4064
1943.928449,1784056982.210785,1,151270,4064
1944.603698,1784056982.886034,1,151280,4064
1945.302902,1784056983.585238,1,151290,4064
1946.027739,1784056984.310075,1,151300,4064
1946.760844,1784056985.043181,1,151310,4064
1947.461885,1784056985.744222,1,151320,4064
1948.127454,1784056986.409790,1,151330,4064
1948.860505,1784056987.142841,1,151340,4064
1949.628404,1784056987.910740,1,151350,4064
1950.360378,1784056988.642714,1,151360,4064
1951.002587,1784056989.284923,1,151370,4064
1951.702489,1784056989.984825,1,151380,4064
1952.527019,1784056990.809355,1,151390,4064
1953.260261,1784056991.542597,1,151400,4064
1954.059796,1784056992.342132,1,151410,4064
1954.702827,1784056992.985164,1,151420,4064
1955.402792,1784056993.685129,1,151430,4064
1956.126291,1784056994.408627,1,151440,4064
1956.926811,1784056995.209148,1,151450,4064
1957.660257,1784056995.942593,1,151460,4064
1958.359620,1784056996.641956,1,151470,4064
1959.001733,1784056997.284069,1,151480,4064
1959.759705,1784056998.042041,1,151490,4064
1960.426733,1784056998.709069,1,151500,4064
1961.226386,1784056999.508722,1,151510,4064
1962.059873,1784057000.342209,1,151520,4064
1962.801913,1784057001.084249,1,151530,4064
1963.459806,1784057001.742142,1,151540,4064
1964.125823,1784057002.408160,1,151550,4064
1964.959076,1784057003.241412,1,151560,4064
1965.726038,1784057004.008374,1,151570,4064
1966.459267,1784057004.741604,1,151580,4064
1967.301803,1784057005.584139,1,151590,4064
1968.025820,1784057006.308157,1,151600,4064
1968.701458,1784057006.983794,1,151610,4064
1969.426232,1784057007.708568,1,151620,4064
1970.225666,1784057008.508002,1,151630,4064
1970.901335,1784057009.183671,1,151640,4064
1971.525098,1784057009.807434,1,151650,4064
1972.401321,1784057010.683657,1,151660,4064
1973.158531,1784057011.440868,1,151670,4064
1973.958527,1784057012.240864,1,151680,4064
1974.701284,1784057012.983621,1,151690,4064
1975.458693,1784057013.741029,1,151700,4064
1976.100831,1784057014.383168,1,151710,4064
1976.825466,1784057015.107802,1,151720,4064
1977.658286,1784057015.940623,1,151730,4064
1978.400567,1784057016.682903,1,151740,4064
1979.201146,1784057017.483482,1,151750,4064
1979.900672,1784057018.183008,1,151760,4064
1980.524166,1784057018.806503,1,151770,4064
1981.224100,1784057019.506437,1,151780,4064
1982.124102,1784057020.406438,1,151790,4064
1982.957827,1784057021.240163,1,151800,4064
1983.724491,1784057022.006828,1,151810,4064
1984.457743,1784057022.740079,1,151820,4064
1985.124912,1784057023.407248,1,151830,4064
1985.900227,1784057024.182563,1,151840,4064
1986.599958,1784057024.882294,1,151850,4064
1987.399933,1784057025.682269,1,151860,4064
1988.224591,1784057026.506928,1,151870,4064
1988.924146,1784057027.206482,1,151880,4064
1989.558218,1784057027.840554,1,151890,4064
1990.300128,1784057028.582464,1,151900,4064
1990.999866,1784057029.282202,1,151910,4064
1991.823842,1784057030.106178,1,151920,4064
1992.624184,1784057030.906521,1,151930,4064
1993.399728,1784057031.682064,1,151940,4064
1994.023642,1784057032.305979,1,151950,4064
1994.799753,1784057033.082089,1,151960,4064
1995.598984,1784057033.881320,1,151970,4064
1996.356523,1784057034.638859,1,151980,4064
1996.999494,1784057035.281830,1,151990,4064
1997.699566,1784057035.981902,1,152000,4064
1998.399103,1784057036.681440,1,152010,4064
1999.156439,1784057037.438775,1,152020,4064
1999.899527,1784057038.181863,1,152030,4064
2000.523384,1784057038.805720,1,152040,4064
2001.222521,1784057039.504857,1,152050,4064
2001.922508,1784057040.204844,1,152060,4064
2002.823156,1784057041.105492,1,152070,4064
2003.656516,1784057041.938853,1,152080,4064
2004.422494,1784057042.704831,1,152090,4064
2005.222430,1784057043.504766,1,152100,4064
2006.022191,1784057044.304527,1,152110,4064
2006.698602,1784057044.980938,1,152120,4064
2007.455511,1784057045.737847,1,152130,4064
2008.221935,1784057046.504271,1,152140,4064
2008.922404,1784057047.204740,1,152150,4064
2009.698605,1784057047.980941,1,152160,4064
2010.422468,1784057048.704804,1,152170,4064
2011.098792,1784057049.381128,1,152180,4064
2011.797958,1784057050.080294,1,152190,4064
2012.555482,1784057050.837819,1,152200,4064
2013.298821,1784057051.581157,1,152210,4064
2013.955434,1784057052.237770,1,152220,4064
2014.621720,1784057052.904056,1,152230,4064
2015.421553,1784057053.703889,1,152240,4064
2016.197663,1784057054.479999,1,152250,4064
2017.054826,1784057055.337162,1,152260,4064
2017.797545,1784057056.079881,1,152270,4064
2018.455126,1784057056.737463,1,152280,4064
2019.154523,1784057057.436859,1,152290,4064
2019.854324,1784057058.136661,1,152300,4064
2020.654495,1784057058.936831,1,152310,4064
2021.355561,1784057059.637897,1,152320,4064
2022.197838,1784057060.480174,1,152330,4064
2022.897138,1784057061.179474,1,152340,4064
2023.554846,1784057061.837182,1,152350,4064
2024.296942,1784057062.579278,1,152360,4064
2025.021302,1784057063.303638,1,152370,4064
2025.797311,1784057064.079647,1,152380,4064
2026.454469,1784057064.736805,1,152390,4064
2027.154588,1784057065.436925,1,152400,4064
2027.897041,1784057066.179378,1,152410,4064
2028.553906,1784057066.836242,1,152420,4064
2029.220232,1784057067.502568,1,152430,4064
2029.897375,1784057068.179711,1,152440,4064
2030.696488,1784057068.978824,1,152450,4064
2031.420387,1784057069.702723,1,152460,4064
2032.120876,1784057070.403212,1,152470,4064
2032.854032,1784057071.136368,1,152480,4064
2033.520694,1784057071.803030,1,152490,4064
2034.253937,1784057072.536273,1,152500,4064
2035.019695,1784057073.302032,1,152510,4064
2035.753269,1784057074.035605,1,152520,4064
2036.419643,1784057074.701979,1,152530,4064
2037.196251,1784057075.478587,1,152540,4064
2037.895606,1784057076.177942,1,152550,4064
2038.653550,1784057076.935886,1,152560,4064
2039.419191,1784057077.701527,1,152570,4064
2040.153003,1784057078.435339,1,152580,4064
2040.895804,1784057079.178141,1,152590,4064
2041.519628,1784057079.801964,1,152600,4064
2042.295576,1784057080.577912,1,152610,4064
2043.096140,1784057081.378477,1,152620,4064
2043.895644,1784057082.177980,1,152630,4064
2044.619297,1784057082.901634,1,152640,4064
2045.319359,1784057083.601695,1,152650,4064
2046.019251,1784057084.301587,1,152660,4064
2046.819163,1784057085.101500,1,152670,4064
2047.695476,1784057085.977813,1,152680,4064
2048.396201,1784057086.678537,1,152690,4064
2049.019337,1784057087.301673,1,152700,4064
2049.696526,1784057087.978862,1,152710,4064
2050.395135,1784057088.677471,1,152720,4064
2051.118551,1784057089.400887,1,152730,4064
2051.852155,1784057090.134492,1,152740,4064
2052.618446,1784057090.900782,1,152750,4064
2053.294847,1784057091.577184,1,152760,4064
2054.051673,1784057092.334009,1,152770,4064
2054.752150,1784057093.034486,1,152780,4064
2055.552171,1784057093.834508,1,152790,4064
2056.295438,1784057094.577774,1,152800,4064
2056.917746,1784057095.200082,1,152810,4064
2057.694331,1784057095.976667,1,152820,4064
2058.517833,1784057096.800169,1,152830,4064
2059.252132,1784057097.534468,1,152840,4064
2060.051491,1784057098.333827,1,152850,4064
2060.751704,1784057099.034040,1,152860,4064
2061.417814,1784057099.700151,1,152870,4064
2062.194552,1784057100.476889,1,152880,4064
2063.017864,1784057101.300200,1,152890,4064
2063.794366,1784057102.076702,1,152900,4064
2064.551406,1784057102.833742,1,152910,4064
2065.217262,1784057103.499598,1,152920,4064
2065.851228,1784057104.133564,1,152930,4064
2066.594240,1784057104.876576,1,152940,4064
2067.351060,1784057105.633396,1,152950,4064
2068.151038,1784057106.433374,1,152960,4064
2068.895874,1784057107.178210,1,152970,4064
2069.550686,1784057107.833022,1,152980,4064
2070.217074,1784057108.499410,1,152990,4064
2070.950574,1784057109.232910,1,153000,4064
2071.750715,1784057110.033051,1,153010,4064
2072.493814,1784057110.776150,1,153020,4064
2073.217221,1784057111.499558,1,153030,4064
2073.917259,1784057112.199595,1,153040,4064
2074.694145,1784057112.976481,1,153050,4064
2075.416987,1784057113.699323,1,153060,4064
2076.250085,1784057114.532421,1,153070,4064
2077.016872,1784057115.299209,1,153080,4064
2077.716716,1784057115.999053,1,153090,4064
2078.416291,1784057116.698627,1,153100,4064
2079.117042,1784057117.399378,1,153110,4064
2079.993283,1784057118.275619,1,153120,4064
2080.793460,1784057119.075796,1,153130,4064
2081.516878,1784057119.799215,1,153140,4064
2082.150041,1784057120.432377,1,153150,4064
2082.916654,1784057121.198990,1,153160,4064
2083.651238,1784057121.933574,1,153170,4064
2084.392959,1784057122.675295,1,153180,4064
2085.115978,1784057123.398315,1,153190,4064
2085.816599,1784057124.098935,1,153200,4064
2086.549378,1784057124.831714,1,153210,4064
2087.315367,1784057125.597703,1,153220,4064
2088.092183,1784057126.374519,1,153230,4064
2088.849203,1784057127.131539,1,153240,4064
2089.615719,1784057127.898055,1,153250,4064
2090.315822,1784057128.598158,1,153260,4064
2091.015694,1784057129.298030,1,153270,4064
2091.749431,1784057130.031768,1,153280,4064
2092.592155,1784057130.874491,1,153290,4064
2093.415390,1784057131.697726,1,153300,4064
2094.115366,1784057132.397703,1,153310,4064
2094.815164,1784057133.097501,1,153320,4064
2095.591883,1784057133.874219,1,153330,4064
