metric,version,eval_set,stat,point,ci_low,ci_high,unit,n_values,n_boot,method,source
tag_raw_replay_3d_error,v2,T3/all8,p95,205.32257463017135,135.29227419677042,252.90126126989472,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v2,T3/all8,median,60.058804135561445,28.26244359901807,89.39532343615952,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v2,T3/all8,median,63.25918576507351,48.22455777301145,67.37307421001714,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v2,T4/all8,median,76.54077562798277,58.85181026834472,107.7344499499365,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v2,T4/all8,p95,168.21967577495647,130.241889180215,243.39847471838775,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v2,T4/all8,median,66.02032165843468,41.07576161011135,94.40272357359687,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v2,T4/all8,median,62.73922750446413,57.18769116257283,76.71509037077259,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-full,T1/all8,median,116.22856150375847,88.80715004873292,163.09100889277252,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-full,T1/all8,p95,291.5686173252453,181.19916587953264,361.23908561599,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v3-full,T1/all8,median,109.67715565513456,63.27075534603546,157.26459537648907,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v3-full,T1/all8,median,64.49394894570466,51.646420681686905,73.23719091401372,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-full,T2/all8,median,116.82194649622153,88.45291769640085,163.14431228450377,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-full,T2/all8,p95,291.6223136828984,179.74084811019858,361.2669008840378,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v3-full,T2/all8,median,110.00397793429084,64.67888296742012,157.80874418520125,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v3-full,T2/all8,median,65.34747323398756,52.202168681773074,74.55648185551031,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-full,T3/all8,median,89.77745368040542,61.53150800987996,131.35311834461478,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-full,T3/all8,p95,250.332182166471,148.94844255314698,295.66524662940714,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v3-full,T3/all8,median,70.37143265276075,43.16630416624798,104.52938940752848,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v3-full,T3/all8,median,56.171709308240395,51.8605655094752,70.0365787456251,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-full,T4/all8,median,98.24510598090657,73.65488853551399,144.0220856113523,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-full,T4/all8,p95,237.02330033420088,154.99007588983127,288.8618174590571,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v3-full,T4/all8,median,89.4201305547787,57.90228868876329,120.40719493036318,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v3-full,T4/all8,median,61.549326097345514,54.76399536366162,71.4535148239079,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-lite,T1/all8,median,82.26570091482928,68.15451216174795,141.7088679280249,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-lite,T1/all8,p95,247.94241515020016,145.34773085597135,373.7936475445045,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v3-lite,T1/all8,median,74.62678491556471,45.475485178266354,113.18136836300071,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v3-lite,T1/all8,median,62.09870861840126,49.366406051887495,65.92105120758771,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-lite,T2/all8,median,81.99451069228374,68.00051838523419,141.34444663450762,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-lite,T2/all8,p95,247.0174271565729,143.62269084672977,373.83125792662656,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v3-lite,T2/all8,median,74.0708769506432,43.1994382986926,113.14370427218864,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v3-lite,T2/all8,median,61.987853201847315,49.97553464493033,67.25385797345368,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-lite,T3/all8,median,74.66058637553428,47.06817078518044,104.75394480748378,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-lite,T3/all8,p95,205.25335995326816,113.8783122992218,253.24235928838416,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v3-lite,T3/all8,median,64.0583758855181,29.17937349417207,89.98697036578892,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v3-lite,T3/all8,median,63.146798924587955,48.16497051739683,67.39763557014322,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-lite,T4/all8,median,77.13112031177349,59.63206357014614,107.7408356648266,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v3-lite,T4/all8,p95,168.12398783743424,130.1737185514187,243.4688149693256,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v3-lite,T4/all8,median,66.47309648010639,38.349653547205435,94.25582832557907,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v3-lite,T4/all8,median,62.69909376366209,57.14718092319895,76.86155562127344,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T1/all8,median,70.77883673503024,60.20800037208468,139.24437727294676,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T1/all8,p95,283.6781819641526,146.8788132285052,361.1012766309525,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v4-io,T1/all8,median,63.96718135242941,45.885149270714365,118.79779026725828,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v4-io,T1/all8,median,58.642925839111115,52.32664934248417,68.06555005800593,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T2/all8,median,71.05770490749634,59.58649061780549,139.22856185955737,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T2/all8,p95,282.8740609658572,146.7384857663763,361.0244173933965,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v4-io,T2/all8,median,63.94624139582152,38.79316627087748,119.62630588304135,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v4-io,T2/all8,median,58.93254854942007,52.77649759266536,68.36489036082546,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T3/all8,median,69.1556210729911,57.166957587243054,94.767754784774,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T3/all8,p95,172.98762439595595,123.5831273219118,307.3753919676652,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v4-io,T3/all8,median,47.763364583670395,28.5577027327322,68.31051285980601,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v4-io,T3/all8,median,58.73631247742905,51.6607500171716,70.0781762938673,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T4/all8,median,69.69166345867296,56.93958523121533,120.57481698282616,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_3d_error,v4-io,T4/all8,p95,173.9256534240159,134.47494458467435,278.15743862405765,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_vertical_error,v4-io,T4/all8,median,59.97803987923339,36.16843063130261,99.98581618993876,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
tag_raw_replay_repeatability_d3,v4-io,T4/all8,median,67.43706618523899,56.10185162030345,77.24205223425724,mm,24,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/Analysis/official_extra_analysis/FULL/tables/tag_raw_replay_abs_errors_per_session.csv
roto_abs_deltaR_error,v1-old,roto_pairs,median,40.25055816510326,29.874424446997185,53.46693830328047,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v1-old,roto_pairs,p95,59.87813499997549,53.74450595347498,60.90168740644151,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_inner_outer_center_sep,v1-old,roto_pairs,median,48.36926698847534,25.22445653979922,68.21982976897587,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_turn_center_rms,v1-old,roto_tags,median,18.08947442085983,15.343852818155431,19.777265881285043,mm,34,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v2,roto_pairs,median,29.018392271702,18.584265041680567,35.87118721483722,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v2,roto_pairs,p95,39.849803674401095,35.91371091597608,42.44538946241107,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_inner_outer_center_sep,v2,roto_pairs,median,40.09668356794035,22.983478825047754,43.36644648224106,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_turn_center_rms,v2,roto_tags,median,14.98636835817704,13.42593467823867,17.21983352223377,mm,34,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v3-full,roto_pairs,median,34.9907062000126,26.659958632361626,44.62438262598823,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v3-full,roto_pairs,p95,52.251308319402,44.62438262598823,57.470408419700334,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_inner_outer_center_sep,v3-full,roto_pairs,median,38.35690414003993,25.591167043338334,48.27922187661714,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_turn_center_rms,v3-full,roto_tags,median,17.119536007953673,14.307960809393636,21.01601145745567,mm,34,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v3-lite,roto_pairs,median,29.06425989392301,18.534910593085897,35.95129675489392,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v3-lite,roto_pairs,p95,39.93802308727868,35.98571291489594,42.46502163319701,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_inner_outer_center_sep,v3-lite,roto_pairs,median,40.022595911688384,23.08757087445529,43.18443668848863,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_turn_center_rms,v3-lite,roto_tags,median,15.118652697719792,13.422855960842137,17.23707857628629,mm,34,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v4-io,roto_pairs,median,33.32853842853672,22.520216255131743,40.14767372164874,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_abs_deltaR_error,v4-io,roto_pairs,p95,42.58386745299794,40.16627564697966,47.25055079911863,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_inner_outer_center_sep,v4-io,roto_pairs,median,36.09080665560083,23.632995212699168,46.95082000678254,mm,17,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
roto_turn_center_rms,v4-io,roto_tags,median,14.314491940159968,13.156889454570043,17.360836913503654,mm,34,10000,nonparametric_bootstrap,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/tables/roto_physical_consistency_all.csv
