method,tag_method,layout,keep_k,repeat,roto_tracks_ok,solved_total,turn_center_rms_3d_mm_median,turn_center_p95_3d_mm_median,circle_thickness_rms_mm_median,radius_mm_median,turn_count_median
T3_CUDA_REPLAY,T3,v3-lite,7,1749,34,40811,21.745015912095816,37.03578204135014,97.62078005737062,547.3192483195819,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1750,34,40811,21.714429278917713,38.71176514447626,98.08123593510285,547.4238500066003,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1751,34,40811,21.825258382802055,36.520968804074826,98.06048813555009,545.9786476185948,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1752,34,40811,22.454643081227786,36.73639835337448,101.0319977970067,547.0448157075116,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1753,34,40811,22.217945370423504,38.709194805694366,98.06270630622248,544.858441901747,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1754,34,40811,20.510424745163874,32.002525043390165,99.88322415663939,547.4647931562909,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1755,34,40811,21.83762676628281,36.809934315161456,99.39548416430557,545.7338903551511,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1756,34,40811,21.501572666707844,37.42942271046754,99.05960114219062,547.9260163666733,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1757,34,40811,22.239600048483943,37.07902989527096,98.99420619745786,548.4576220485518,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1758,34,40811,21.450447406349546,37.68986806089266,98.34815043425286,546.5470036906145,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1759,34,40811,22.77696815781372,37.52024369431675,98.10572978519997,547.7482830400012,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1760,34,40811,21.60799020101308,34.916987791164786,98.59903551342288,546.8264348232688,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1761,34,40811,22.037524076065807,35.858261588219506,100.1048823758583,546.9168406044107,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1762,34,40811,22.150059467903226,36.858653425434206,97.78690535418534,547.5406087918113,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1763,34,40811,21.967065501702063,39.21695774495643,101.18253287988487,544.7394304696713,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1764,34,40811,20.893060484538125,34.515616001764585,100.82057858941903,547.4932771216602,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1765,34,40811,21.4322505501178,35.238063654095,97.33292170822301,546.3734608803404,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1766,34,40811,22.187227789953205,36.24295106947342,97.33344818223341,548.047895826473,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1767,34,40811,21.161244320001117,36.644447414396446,99.20428335241823,544.0176497936525,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1768,34,40811,22.20935914813994,38.47240049019001,99.24989515928317,544.6478750231439,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1769,34,40811,22.909937516355104,38.558328699250566,99.16795656178188,545.4271955509349,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1770,34,40811,21.47128527291936,36.140948822112904,99.31801394778617,546.5775965356803,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1771,34,40811,21.86710765701721,37.02865325344003,100.24607806649755,546.7021920261602,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1772,34,40811,22.71657846383416,37.87710407578452,98.96754430827545,546.8875951456594,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1773,34,40811,22.30693431414042,37.90294858080103,98.42484100293402,546.1893058381802,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1774,34,40811,21.77785281640908,36.56740132306085,98.5251707662133,547.3950089635621,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1775,34,40811,20.20544855667189,34.61301765519716,99.28329569439992,545.5083108538165,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1776,34,40811,22.354926574786077,38.19456067159297,98.9775742319346,546.0743248347363,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1777,34,40811,21.584008304995393,37.31398508220245,97.03811041018179,546.3104653875635,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1778,34,40811,20.911872278795016,38.5551584805383,100.49435041253528,544.6220339157157,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1779,34,40811,21.078151381752967,35.839963276823894,98.75362482561616,544.819918678924,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1780,34,40811,22.322015739820372,36.04340340674199,98.62195577099052,545.3375623683229,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1781,34,40811,21.96807854320498,35.75404620608427,100.34162851444512,544.4983391504654,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1782,34,40811,22.836095116457763,38.13681697189105,99.77135627134655,546.3069758809822,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1783,34,40811,23.593766866535397,40.73222307819889,99.76557382327488,547.7158336394746,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1784,34,40811,20.532197485118296,35.044766489953105,99.98450951252622,548.8981707778953,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1785,34,40811,21.662299487156044,36.75377976633686,99.10964240827188,546.9449341266518,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1786,34,40811,20.128763626616436,32.93641552816682,99.80313339433445,545.3120907372281,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1787,34,40811,22.16564787482505,35.913551007337546,97.68451274539899,546.0674146302281,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1788,34,40811,22.226509325462317,37.431825310962665,98.11824451879336,547.0751356188023,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1789,34,40811,19.98353285476792,33.6945643766677,97.68133394877285,546.9991249756774,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1790,34,40811,21.14836969550482,37.856557726854476,99.5934319481864,545.9339447908537,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1791,34,40811,22.81533515043978,39.82623128344204,99.27885047938409,547.9100391946836,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1792,34,40811,22.372760102370464,37.46019622763476,100.93384314681839,546.7096109998728,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1793,34,40811,22.829275248826697,37.70411154460585,100.87437519626009,548.7565062793902,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1794,34,40811,20.842047947622397,36.05030814739211,98.31158010228376,549.0117771006662,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1795,34,40811,22.00895199193503,37.20896241658542,99.56219076341279,546.3526753396116,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1796,34,40811,22.28350761341085,36.95645095038638,97.13494089525433,546.7324236664344,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1797,34,40811,22.68670684981154,37.544220347593445,98.593005331868,545.5841409247267,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1798,34,40811,22.106692448007436,36.36309983145482,100.54123663360059,545.6913510128711,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1799,34,40811,20.862434913921216,37.13853850013129,100.03320946156998,546.3367009317938,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1800,34,40811,23.745347249214106,38.10260796037961,99.84302841669941,547.7912981674623,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1801,34,40811,21.596961395422408,37.36848828438309,98.0527139905245,545.6306129596675,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1802,34,40811,20.15838996659276,36.788081265661596,99.53601840667727,546.7504759409243,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1803,34,40811,22.73664189092731,37.71382808846782,98.01633538963314,546.2577135995587,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1804,34,40811,22.417541472073676,39.803077137640685,99.65343855318702,545.2801165683177,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1805,34,40811,22.464623318851036,37.09281954798298,99.61797648563731,545.744786609043,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1806,34,40811,23.61749232406676,39.123037211878014,99.74528887591435,547.2057484311542,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1807,34,40811,21.546507888134688,37.47469474748807,99.53586589282384,547.0117547564051,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1808,34,40811,21.857498958843983,35.90027797717251,98.27894569642552,546.2477723304492,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1809,34,40811,20.859850105799595,36.023720459774566,100.39153622448397,549.2406735401366,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1810,34,40811,22.989487423040508,37.87469447669406,98.76360644083599,545.0389504575808,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1811,34,40811,20.33274473664141,34.492415980495196,98.84250448582166,544.9620400768086,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1812,34,40811,21.310149909782623,38.78130875700016,98.43533018339807,546.4130062410982,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1813,34,40811,23.088986391003907,33.709522856019426,99.38540484058628,545.5298877441157,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1814,34,40811,21.672120971207708,35.87423302536186,99.38375318416414,543.8904804455522,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1815,34,40811,21.472688732440982,36.4720821884134,99.39828199070536,544.9173531017235,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1816,34,40811,20.59283562928323,35.306610634085175,100.36200325065974,546.438304479201,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1817,34,40811,22.229948921681466,37.41686639951003,98.54623331203162,545.715878135913,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1818,34,40811,21.859273253968635,37.13355738987093,98.45130251780463,549.1567430617204,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1819,34,40811,21.464681657387935,36.60860559076252,100.19963966146244,545.5749356196561,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1820,34,40811,21.592145400757595,38.44665435342414,98.45332322787087,545.5912095489425,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1821,34,40811,22.364620065223818,36.95363345329244,99.56786943162999,548.5978041929866,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1822,34,40811,21.693853550559645,36.61850443861763,98.882181216336,547.471470912108,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1823,34,40811,21.503846018900887,37.238617823337144,99.40352092338927,547.1898441293256,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1824,34,40811,23.114425328450118,38.8417053084049,98.11829595442256,545.8439174878226,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1825,34,40811,22.37297994014026,37.62390666347629,97.89249159700854,544.8527541136783,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1826,34,40811,21.13022816514279,37.43562110291027,98.04989007179128,546.4353044792969,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1827,34,40811,22.027926875218853,38.227729394930236,98.53648067841642,548.4892006592572,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1828,34,40811,21.735525469440034,36.373726420202814,100.49181521324402,544.6782897621188,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1829,34,40811,21.284926647942505,35.3883066989784,98.33070733593709,545.9593703848057,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1830,34,40811,20.863449242204922,35.31479774175495,99.2692695716753,546.2441628794178,23.5
T3_CUDA_REPLAY,T3,v3-lite,7,1831,34,40811,22.141217166264877,38.28408279328593,99.42899638602165,545.8378983332323,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1832,34,40811,21.11179202870616,36.74925427066167,98.31914272855164,548.2527134170712,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1833,34,40811,22.199096554729383,36.161570329044224,99.91518813545669,547.5187651360022,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1834,34,40811,20.975804096902806,35.94286740048689,98.20808359853797,547.3361003748914,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1835,34,40811,22.012129279642586,37.49039785202545,100.34528310828577,547.0117779514667,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1836,34,40811,21.025367705478196,34.937521735874725,98.80729627833821,545.5170844988623,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1837,34,40811,21.345267022663776,35.92532168475654,98.94442308772332,547.1584083182325,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1838,34,40811,22.010367949403943,37.96106949491481,100.4760136518851,547.2241337114081,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1839,34,40811,21.81326598658871,39.1441183814559,98.48602115321916,547.4683357074892,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1840,34,40811,20.548795424628683,34.458283472950605,99.6059527536818,545.6301899824028,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1841,34,40811,21.779228091055874,36.44938055099922,100.68439957630498,544.4505058705759,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1842,34,40811,21.901125568286147,37.51518704545041,97.92215731412094,546.9727800055098,23.5
T3_CUDA_REPLAY,T3,v3-lite,7,1843,34,40811,20.96016220019984,37.15678344381708,100.12418611489343,545.6857227273317,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1844,34,40811,21.36772573656006,37.5599492726125,99.8848005894263,546.6638643136824,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1845,34,40811,21.069026805010786,37.23642308613471,99.19061938375616,546.4927152310138,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1846,34,40811,21.217225987435974,35.78985747880511,97.41413182907529,548.2194977854883,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1847,34,40811,21.555693115715748,36.07925931303451,99.16325494152025,547.9800857467875,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1848,34,40811,20.536905427789677,37.34385641553976,98.075089873246,545.9052363210953,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1849,34,40811,20.943706106694982,37.94754887401291,99.29539280408684,548.5577920687768,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1850,34,40811,23.824763509172207,37.46647577244517,97.75879704998688,546.6460125607259,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1851,34,40811,21.08046722915191,37.21351570544524,98.75542744587807,546.3130260928342,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1852,34,40811,21.45926552821315,34.72968181665584,100.04661911806774,545.8542891135112,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1853,34,40811,22.926086147010842,41.069507222396865,99.90231592573664,548.3882788481991,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1854,34,40811,21.504307110952126,37.63246952265447,98.9050730775516,545.0598863904206,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1855,34,40811,21.91656308544325,34.7046348651038,98.10712389296988,544.0768396199724,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1856,34,40811,22.419613844405216,37.52046886469505,99.12480199727555,549.2232117766738,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1857,34,40811,22.860678621597238,37.760775065211405,100.42300071601076,546.5714177802363,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1858,34,40811,21.336781672059026,35.33632074586903,99.70623830096201,545.694875470919,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1859,34,40811,20.71270105279403,34.39152338446067,100.37029117387715,548.7235850163797,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1860,34,40811,20.681343868028144,31.694295804884987,99.05354050692785,547.5774101199124,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1861,34,40811,22.66560988111946,39.40599313833727,99.81365805034707,546.5058529590616,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1862,34,40811,22.202299049005866,37.83681490770428,100.50343830506733,543.8212327749754,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1863,34,40811,22.558767040850114,37.91150504326414,99.43012736898473,546.505776001197,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1864,34,40811,20.917721260079936,35.89349177043208,98.63712390292267,547.5524564678558,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1865,34,40811,22.268652717505216,37.32572696440839,96.77727720942124,548.0466418099156,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1866,34,40811,21.993873857729504,37.203242057253846,99.54244326289599,547.4214600291389,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1867,34,40811,23.748856359172,39.56192029963002,100.36201942040198,546.4543219129092,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1868,34,40811,22.323473169072027,39.470450330771044,98.73066390783755,546.7791300214145,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1869,34,40811,20.95685184067223,37.87815263686335,98.57433574262066,545.5450593138492,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1870,34,40811,21.744464655339634,37.838996075231705,98.48602924478703,544.8312394343911,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1871,34,40811,21.973311882850723,35.984847477200034,98.97447965916646,545.6289986540191,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1872,34,40811,22.25912331373874,40.36482068868136,98.20274857377395,545.1651657986736,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1873,34,40811,21.406898588782123,34.73016326569267,98.92367367816786,546.7486306137837,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1874,34,40811,21.397631828003426,38.35689954233781,98.03847464922103,546.1613051047466,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1875,34,40811,21.42565091000921,37.735479063951715,99.23718867862982,545.6683383207235,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1876,34,40811,20.5615835431443,35.11358379576919,98.51053088062305,548.4873760983039,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1877,34,40811,21.677840513274504,37.252661771793996,99.56115926645401,545.749342784437,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1878,34,40811,22.134773580165934,38.90652172874506,99.8288381831373,546.9153420584475,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1879,34,40811,22.625437581581366,37.9741367601054,100.79650640450154,546.3780536901805,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1880,34,40811,21.238957493682257,37.87867356600104,99.41375704389634,547.2482273404408,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1881,34,40811,21.647408605143255,36.947498978667156,99.36135454338537,546.9195544836875,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1882,34,40811,22.38457105946835,36.954934750003666,99.81898464455053,545.9821683043391,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1883,34,40811,21.882748145604538,38.62710006271442,98.78450539311876,544.3454188894257,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1884,34,40811,21.5926283870218,35.19084182197129,98.89225762135365,547.3224406472032,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1885,34,40811,22.464104504537957,35.48308940376119,99.66290437731587,546.0987255737192,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1886,34,40811,21.934894333742342,37.400700403101446,97.88764655638718,544.4909918711935,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1887,34,40811,20.61584319925145,33.64145894092034,100.03158062021402,547.3936115722647,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1888,34,40811,21.484326774306556,38.09439339239387,98.06794052932113,546.4654369321477,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1889,34,40811,20.820034919605412,35.91580548616116,99.0394350219898,547.7504454865394,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1890,34,40811,21.555415598577202,33.46089969038528,98.30819664607785,547.0739849200296,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1891,34,40811,20.723354575444723,34.58875645711891,97.50396049520246,547.420125709094,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1892,34,40811,21.849803339404545,37.58613730908321,98.67488617130127,546.9646946738749,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1893,34,40811,21.1057136972803,37.348352854229454,98.35832288483769,549.0137127137084,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1894,34,40811,22.58178166326166,36.92190546661402,98.2268085345122,544.4124480652458,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1895,34,40811,21.0155389724661,34.82990744072799,98.24233430224658,545.572924633603,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1896,34,40811,21.791436851182482,35.420037716023685,99.19613302961758,547.3243484536671,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1897,34,40811,22.61876247234291,36.997584249586026,98.99647913827002,544.5041886298488,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1898,34,40811,23.466032047809072,37.14062629576868,97.24350491985133,548.5343729076823,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1899,34,40811,20.819455656678286,36.44350941373017,97.1828838092919,546.8356610221222,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1900,34,40811,21.251889044282,35.2513204106435,98.84871076971939,545.9154124193512,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1901,34,40811,20.453965812186325,35.7200745773828,99.26491112649111,545.9539145967169,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1902,34,40811,23.062270451669516,36.43406733146074,99.42856691617797,549.2223944004897,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1903,34,40811,22.549641986732848,37.525245736965076,99.04043373555638,545.0533473593266,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1904,34,40811,22.24195249769558,36.310362136192495,98.67690140182151,545.3842069837049,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1905,34,40811,21.941302792500174,36.3544096742027,99.86071237737906,547.3454298550772,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1906,34,40811,21.18049255562118,38.04852162250902,97.47819647391043,546.4524474788514,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1907,34,40811,23.405181277368385,40.28026345741378,97.31373030073328,546.2385883580686,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1908,34,40811,21.82488776835046,38.23953658273885,98.50300628053338,544.894739535446,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1909,34,40811,21.03782242509338,33.417611947785126,97.75601933986715,546.9501050521044,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1910,34,40811,22.383217498151183,37.95343626207777,100.13801792296633,546.2502492486684,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1911,34,40811,21.929743881730175,36.765210227877795,99.47474361401473,544.8196030237972,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1912,34,40811,20.456543610364648,35.1121479494608,99.04443205022702,543.9895910004116,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1913,34,40811,22.0046307286431,35.779716508558565,97.21546804014133,548.2370062773985,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1914,34,40811,20.2109652353029,35.24096034274161,99.77737396461274,547.7601619280806,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1915,34,40811,21.775677349208394,38.531042351263764,99.91355842870426,544.1800222280672,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1916,34,40811,20.879918759165108,33.59387751192955,100.62155749426668,545.9607211132347,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1917,34,40811,22.405035426389645,35.38176216289773,98.86695226034166,545.6441033568312,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1918,34,40811,21.591552247016576,36.636824997938035,97.53617726310544,545.2624545953024,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1919,34,40811,21.85481993540807,35.606773678986144,98.74518129125812,545.1093733920517,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1920,34,40811,21.88837381306597,34.43916121045565,97.89631265461563,546.612136181721,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1921,34,40811,21.347132077184607,37.60082942894798,99.07791635005982,545.2859502778809,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1922,34,40811,23.21710758816804,39.797224865122445,98.27423569608979,546.476200466923,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1923,34,40811,22.553446488319757,35.65889909284165,98.65582181590293,545.9245818618,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1924,34,40811,21.97114423802899,35.19681385325828,98.21197873046833,546.0058279157365,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1925,34,40811,21.000222291026766,34.339691774497815,98.90341938434906,546.5725581862055,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1926,34,40811,21.688361725157762,36.51488536330743,99.31640844561753,547.163009170085,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1927,34,40811,22.098365161220375,40.75429129779478,97.78883380011533,546.7436166723664,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1928,34,40811,20.47926838687959,35.5675264053728,98.2280313983909,546.2752083684115,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1929,34,40811,21.029537930041243,39.80120359789041,100.40816679286823,546.9589318977371,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1930,34,40811,22.08844828498721,36.20608599537071,98.29842149227878,545.3200795444075,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1931,34,40811,23.527320429116976,39.916974651930445,99.07670376000351,545.2353254789044,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1932,34,40811,20.756968552828713,36.23627376909821,98.16645336623203,547.2617573193684,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1933,34,40811,21.503847410424804,35.77988733857835,98.80875142883814,546.0101673449283,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1934,34,40811,21.443293676924924,36.65336798740543,101.08799512453703,545.4619155642943,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1935,34,40811,21.012737304847317,34.73205652118901,99.70586609969472,546.8152634475224,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1936,34,40811,21.48342878260106,37.37441790509231,99.89800961284051,547.6247415353157,23.5
T3_CUDA_REPLAY,T3,v3-lite,7,1937,34,40811,21.466168409948743,34.9571337063291,98.75564395688164,547.804198068386,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1938,34,40811,21.63079186086385,34.7377925832424,95.9306384889029,543.0344096279871,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1939,34,40811,21.55903424127637,35.28184804138803,99.14110703896955,545.660105700925,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1940,34,40811,21.172823086294695,35.851125165954855,99.8153342954127,546.9706349829435,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1941,34,40811,22.75848763438058,36.96935016321922,99.31496407266806,545.6223412865195,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1942,34,40811,20.719456717349857,34.52993274785213,99.63861725217268,545.5268094243171,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1943,34,40811,22.62561193116728,38.816541590324476,100.17252706297988,548.4586242204575,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1944,34,40811,21.1404102206984,35.720127946877156,98.74960100668746,545.8545897304463,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1945,34,40811,21.539596818498822,35.701221067631124,97.10790306321846,549.0714012728579,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1946,34,40811,21.490364022910505,38.02534314713054,98.04210880978383,545.1177180032457,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1947,34,40811,21.050570440855367,35.24072528850324,99.65070983997893,546.5175295998542,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1948,34,40811,20.33803783386147,36.38521397994794,99.57795022522657,545.853572829599,23.0
T3_CUDA_REPLAY,T3,v3-lite,7,1949,34,40811,20.939100840215865,37.42039682570163,100.56633461966541,546.7839291159044,23.0
