method,tag_method,layout,keep_k,repeat,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
T1_CUDA_REPLAY,T1,v3-lite,7,2590,24,28818,32.69456672668457,38.69606971740723,76.3266487121582,91.32101058959961,159.11384811401362,83.5650634765625,162.9466094970703
T1_CUDA_REPLAY,T1,v3-lite,7,2591,24,28818,32.154723167419434,39.14377975463867,75.88155746459961,93.4231948852539,159.31913909912103,83.91438674926758,164.3260269165039
T1_CUDA_REPLAY,T1,v3-lite,7,2592,24,28818,33.11207962036133,38.79544448852539,76.56244659423828,91.6646614074707,159.46380996704096,84.03934097290039,165.36666870117188
T1_CUDA_REPLAY,T1,v3-lite,7,2593,24,28818,32.5706787109375,39.158145904541016,75.10491561889648,92.00320434570312,159.29184265136715,83.50976181030273,163.93902587890625
T1_CUDA_REPLAY,T1,v3-lite,7,2594,24,28818,32.84623336791992,39.277347564697266,76.23782730102539,92.63981246948242,157.63986663818355,83.83112335205078,162.8865737915039
T1_CUDA_REPLAY,T1,v3-lite,7,2595,24,28818,33.50006580352783,38.70816230773926,74.8117446899414,93.55391311645508,159.58856887817376,83.9217758178711,159.56430053710938
T1_CUDA_REPLAY,T1,v3-lite,7,2596,24,28818,33.07761764526367,38.81893539428711,75.81234359741211,92.46362686157227,158.5819030761718,83.9013786315918,159.79214477539062
T1_CUDA_REPLAY,T1,v3-lite,7,2597,24,28818,33.39819812774658,38.894996643066406,75.02914810180664,92.8080825805664,158.56871719360345,83.16971588134766,157.84332275390625
T1_CUDA_REPLAY,T1,v3-lite,7,2598,24,28818,33.018935203552246,39.28712463378906,75.42863845825195,92.74171447753906,159.15980148315424,84.06346893310547,162.67255401611328
T1_CUDA_REPLAY,T1,v3-lite,7,2599,24,28818,33.238595962524414,38.83224296569824,75.44939041137695,91.85007095336914,155.36516799926753,83.88626480102539,159.44640350341797
T1_CUDA_REPLAY,T1,v3-lite,7,2600,24,28818,32.81904125213623,38.83367347717285,75.09166717529297,92.07155990600586,159.4833908081054,83.03067016601562,158.95823669433594
T1_CUDA_REPLAY,T1,v3-lite,7,2601,24,28818,32.7741584777832,38.903146743774414,75.51143264770508,94.58979415893555,158.2111175537109,83.83808135986328,162.8299789428711
T1_CUDA_REPLAY,T1,v3-lite,7,2602,24,28818,32.808250427246094,38.08688926696777,76.00848770141602,93.24138259887695,158.2361709594726,83.85607147216797,161.77145385742188
T1_CUDA_REPLAY,T1,v3-lite,7,2603,24,28818,32.702033042907715,38.56058692932129,75.68204116821289,95.20895385742188,156.50365905761714,83.9665756225586,161.94818115234375
T1_CUDA_REPLAY,T1,v3-lite,7,2604,24,28818,32.91029357910156,38.06818389892578,76.0326919555664,93.58332443237305,155.85700073242182,83.1697998046875,160.21066284179688
T1_CUDA_REPLAY,T1,v3-lite,7,2605,24,28818,33.32614612579346,38.41892623901367,75.05429458618164,93.5382080078125,159.25060882568354,83.69114685058594,162.6827850341797
T1_CUDA_REPLAY,T1,v3-lite,7,2606,24,28818,32.75565242767334,39.214725494384766,74.13084411621094,92.01618194580078,157.876293182373,84.15189743041992,159.157470703125
T1_CUDA_REPLAY,T1,v3-lite,7,2607,24,28818,33.85665416717529,39.15284538269043,75.94358444213867,92.84469985961914,160.86776809692378,83.91180419921875,161.82988739013672
T1_CUDA_REPLAY,T1,v3-lite,7,2608,24,28818,33.394930839538574,40.035757064819336,75.10664749145508,92.82159042358398,159.0163955688476,83.92103576660156,157.95352935791016
T1_CUDA_REPLAY,T1,v3-lite,7,2609,24,28818,33.05759334564209,39.63200569152832,75.50837707519531,94.5160026550293,161.8144309997558,83.47915267944336,163.24689483642578
T1_CUDA_REPLAY,T1,v3-lite,7,2610,24,28818,33.46259307861328,39.152326583862305,75.60541152954102,92.1037368774414,159.77826309204096,83.81427383422852,164.50666046142578
T1_CUDA_REPLAY,T1,v3-lite,7,2611,24,28818,32.692992210388184,38.19677925109863,76.37518692016602,92.61175918579102,157.48529357910152,83.47910690307617,161.25479125976562
T1_CUDA_REPLAY,T1,v3-lite,7,2612,24,28818,32.901559829711914,38.85397911071777,76.58678817749023,94.5792465209961,158.57920608520502,83.8206901550293,159.24822235107422
T1_CUDA_REPLAY,T1,v3-lite,7,2613,24,28818,33.361205101013184,38.152793884277344,74.6839828491211,93.0238037109375,159.03303680419918,83.36590957641602,165.3544692993164
T1_CUDA_REPLAY,T1,v3-lite,7,2614,24,28818,32.46620464324951,38.256399154663086,76.46287536621094,93.64751434326172,158.85485610961908,83.89034271240234,162.89115142822266
T1_CUDA_REPLAY,T1,v3-lite,7,2615,24,28818,33.46772003173828,39.190778732299805,76.34336853027344,92.66508102416992,161.29105758666987,84.02946090698242,162.5184783935547
T1_CUDA_REPLAY,T1,v3-lite,7,2616,24,28818,32.637407302856445,38.847373962402344,75.22223663330078,92.11839294433594,161.51421585083003,83.89884185791016,161.68431854248047
T1_CUDA_REPLAY,T1,v3-lite,7,2617,24,28818,33.37519359588623,38.951162338256836,76.06654739379883,92.64565658569336,158.79038772583004,83.29314041137695,163.46076202392578
T1_CUDA_REPLAY,T1,v3-lite,7,2618,24,28818,32.939430236816406,39.23745346069336,76.52455139160156,93.85861206054688,154.52484207153316,83.69407653808594,160.00005340576172
T1_CUDA_REPLAY,T1,v3-lite,7,2619,24,28818,32.79674530029297,38.6905460357666,74.77033615112305,91.92599868774414,157.8839248657226,84.17166519165039,161.0564193725586
T1_CUDA_REPLAY,T1,v3-lite,7,2620,24,28818,32.34831142425537,38.70861053466797,76.89551162719727,93.70418548583984,159.55904006958002,83.33180236816406,157.79022979736328
T1_CUDA_REPLAY,T1,v3-lite,7,2621,24,28818,32.673410415649414,38.90493583679199,75.51889038085938,92.73430633544922,159.32325897216793,83.94810104370117,162.4131317138672
T1_CUDA_REPLAY,T1,v3-lite,7,2622,24,28818,32.70693778991699,38.943769454956055,75.55088806152344,93.97280502319336,157.84180450439447,83.95748138427734,161.1656951904297
T1_CUDA_REPLAY,T1,v3-lite,7,2623,24,28818,32.946449279785156,38.72189903259277,75.83879852294922,91.66632080078125,158.42521438598627,83.85121536254883,166.17635345458984
T1_CUDA_REPLAY,T1,v3-lite,7,2624,24,28818,32.88947582244873,38.77706336975098,75.28317642211914,93.2564697265625,158.74338531494135,84.2244987487793,161.14337158203125
T1_CUDA_REPLAY,T1,v3-lite,7,2625,24,28818,31.881990432739258,38.392229080200195,75.72323989868164,90.15538787841797,159.8020545959472,82.72542190551758,162.54944610595703
T1_CUDA_REPLAY,T1,v3-lite,7,2626,24,28818,33.40830612182617,38.46779441833496,74.44520568847656,91.7157974243164,160.64954452514644,83.65104293823242,160.24261474609375
T1_CUDA_REPLAY,T1,v3-lite,7,2627,24,28818,32.395371437072754,38.793535232543945,76.75524139404297,92.48794555664062,156.34765167236324,84.401611328125,164.125732421875
T1_CUDA_REPLAY,T1,v3-lite,7,2628,24,28818,32.22832202911377,38.21200942993164,76.45053100585938,91.68629837036133,158.72054519653315,84.29884719848633,161.8256378173828
T1_CUDA_REPLAY,T1,v3-lite,7,2629,24,28818,32.6657133102417,39.242563247680664,75.46770095825195,93.42349624633789,158.942552947998,83.94852066040039,159.49705505371094
T1_CUDA_REPLAY,T1,v3-lite,7,2630,24,28818,33.2541389465332,39.11145210266113,75.25043106079102,93.29273223876953,157.24711227416987,83.599609375,161.18399047851562
T1_CUDA_REPLAY,T1,v3-lite,7,2631,24,28818,32.84076404571533,38.61466407775879,76.51730728149414,94.32068252563477,158.30514678955072,83.5269660949707,163.74808502197266
T1_CUDA_REPLAY,T1,v3-lite,7,2632,24,28818,33.044952392578125,39.01437568664551,75.57343673706055,93.67654037475586,158.24360885620112,83.61189270019531,159.48853302001953
T1_CUDA_REPLAY,T1,v3-lite,7,2633,24,28818,32.69687080383301,39.191497802734375,75.5980110168457,94.43923950195312,157.11502075195307,83.05189895629883,160.9820098876953
T1_CUDA_REPLAY,T1,v3-lite,7,2634,24,28818,33.098785400390625,39.05404090881348,76.40983200073242,93.4423828125,159.4361190795898,83.60059356689453,163.0108642578125
T1_CUDA_REPLAY,T1,v3-lite,7,2635,24,28818,33.08734130859375,38.75537109375,75.14080047607422,93.31916427612305,158.0390113830566,83.32344055175781,162.41875457763672
T1_CUDA_REPLAY,T1,v3-lite,7,2636,24,28818,32.46859264373779,38.52741050720215,75.70974349975586,91.01025390625,157.19228057861324,83.68874740600586,161.79344940185547
T1_CUDA_REPLAY,T1,v3-lite,7,2637,24,28818,32.88132190704346,37.698387145996094,75.91878128051758,92.33110046386719,156.53276901245113,84.0426139831543,161.10728454589844
T1_CUDA_REPLAY,T1,v3-lite,7,2638,24,28818,32.729787826538086,38.993398666381836,77.28535079956055,94.16173934936523,156.84326019287104,84.18587493896484,161.5426788330078
T1_CUDA_REPLAY,T1,v3-lite,7,2639,24,28818,33.387871742248535,38.97339057922363,76.58675003051758,93.4617691040039,158.7622322082519,84.23244857788086,165.51148223876953
T1_CUDA_REPLAY,T1,v3-lite,7,2640,24,28818,32.61307716369629,38.92512130737305,76.04570007324219,92.21343612670898,156.30789184570307,83.53236389160156,159.43658447265625
T1_CUDA_REPLAY,T1,v3-lite,7,2641,24,28818,32.94876003265381,38.971235275268555,75.39098358154297,92.50152206420898,157.69216156005854,84.25037384033203,160.37877655029297
T1_CUDA_REPLAY,T1,v3-lite,7,2642,24,28818,32.87952136993408,39.45903015136719,75.72900009155273,93.2845573425293,157.42328491210932,84.06178665161133,158.98487854003906
T1_CUDA_REPLAY,T1,v3-lite,7,2643,24,28818,32.59312629699707,39.50799369812012,77.29632949829102,95.24483871459961,159.23580474853512,83.48315048217773,159.5949935913086
T1_CUDA_REPLAY,T1,v3-lite,7,2644,24,28818,32.35148239135742,38.90522766113281,75.07209014892578,93.49777221679688,158.4635246276855,83.56095123291016,163.4553985595703
T1_CUDA_REPLAY,T1,v3-lite,7,2645,24,28818,32.58166313171387,38.91622352600098,76.33936309814453,92.95278930664062,159.59605026245112,84.09676742553711,162.38140869140625
T1_CUDA_REPLAY,T1,v3-lite,7,2646,24,28818,32.109599113464355,38.308162689208984,75.29405212402344,91.85900115966797,157.25865020751948,83.33456039428711,158.80650329589844
T1_CUDA_REPLAY,T1,v3-lite,7,2647,24,28818,33.09787082672119,38.597816467285156,75.96694564819336,93.52700805664062,157.5833633422851,83.69877624511719,160.94566345214844
T1_CUDA_REPLAY,T1,v3-lite,7,2648,24,28818,33.457685470581055,40.04396057128906,76.39860153198242,93.99710464477539,158.45245513916012,83.55745697021484,161.84463500976562
T1_CUDA_REPLAY,T1,v3-lite,7,2649,24,28818,33.0674934387207,39.1423225402832,75.99150848388672,93.61742401123047,161.66465148925775,84.09138488769531,162.30428314208984
T1_CUDA_REPLAY,T1,v3-lite,7,2650,24,28818,32.92990684509277,39.575937271118164,77.06492614746094,93.01531600952148,157.75676269531246,84.17978286743164,161.34449768066406
T1_CUDA_REPLAY,T1,v3-lite,7,2651,24,28818,32.692885398864746,38.750558853149414,74.67647552490234,91.77140808105469,159.0631973266601,83.68302536010742,162.6503448486328
T1_CUDA_REPLAY,T1,v3-lite,7,2652,24,28818,33.69704246520996,38.539825439453125,76.51374435424805,93.55405044555664,160.07291641235346,83.3226547241211,163.7854232788086
T1_CUDA_REPLAY,T1,v3-lite,7,2653,24,28818,32.7773962020874,38.69994354248047,76.5158462524414,93.50370788574219,159.2711288452148,83.53515625,160.30243682861328
T1_CUDA_REPLAY,T1,v3-lite,7,2654,24,28818,32.91991424560547,39.43072700500488,74.17967224121094,91.20684814453125,157.51341323852535,84.30560302734375,162.4308090209961
T1_CUDA_REPLAY,T1,v3-lite,7,2655,24,28818,32.45462703704834,39.61226272583008,74.63923645019531,92.94588851928711,156.71128845214838,83.6424446105957,159.68631744384766
T1_CUDA_REPLAY,T1,v3-lite,7,2656,24,28818,33.121222496032715,39.59671401977539,76.2146987915039,93.36979293823242,156.70211563110348,84.30762100219727,160.66981506347656
T1_CUDA_REPLAY,T1,v3-lite,7,2657,24,28818,33.57360553741455,38.92091369628906,77.71321105957031,94.71160125732422,159.21396408081048,83.24441909790039,161.04551696777344
T1_CUDA_REPLAY,T1,v3-lite,7,2658,24,28818,33.27180576324463,39.07308578491211,74.80132293701172,93.05839157104492,159.52355957031247,83.60241317749023,162.518798828125
T1_CUDA_REPLAY,T1,v3-lite,7,2659,24,28818,32.09993553161621,38.5358772277832,74.81626510620117,91.44783020019531,159.55502471923822,83.67774963378906,160.94756317138672
T1_CUDA_REPLAY,T1,v3-lite,7,2660,24,28818,32.846452713012695,38.4228515625,76.03926849365234,93.93597030639648,158.46308288574212,83.92450714111328,158.94536590576172
T1_CUDA_REPLAY,T1,v3-lite,7,2661,24,28818,33.51938056945801,38.643619537353516,74.92477035522461,92.08100128173828,159.85185012817377,83.16667938232422,162.18628692626953
T1_CUDA_REPLAY,T1,v3-lite,7,2662,24,28818,33.66827964782715,39.33475875854492,76.03705215454102,93.4957160949707,156.62354125976557,83.71331787109375,161.8996124267578
T1_CUDA_REPLAY,T1,v3-lite,7,2663,24,28818,32.45017051696777,38.89007759094238,76.02908706665039,91.37077713012695,158.16752471923823,83.3154067993164,160.8103485107422
T1_CUDA_REPLAY,T1,v3-lite,7,2664,24,28818,32.439157485961914,38.58746337890625,75.75258255004883,92.06047439575195,156.6274421691894,84.36368179321289,162.43489837646484
T1_CUDA_REPLAY,T1,v3-lite,7,2665,24,28818,32.79874801635742,39.008859634399414,76.8965950012207,93.54411315917969,156.41453628540035,83.84219360351562,161.55552673339844
T1_CUDA_REPLAY,T1,v3-lite,7,2666,24,28818,33.576908111572266,39.08576965332031,74.49692916870117,91.93329238891602,158.9100723266601,84.61126327514648,163.85938262939453
T1_CUDA_REPLAY,T1,v3-lite,7,2667,24,28818,32.90283393859863,38.77690887451172,75.57781219482422,93.30875396728516,157.9659973144531,83.29059219360352,163.28225708007812
T1_CUDA_REPLAY,T1,v3-lite,7,2668,24,28818,33.16409492492676,39.058942794799805,76.6048698425293,93.09860610961914,157.32852706909173,83.69487762451172,160.30912017822266
T1_CUDA_REPLAY,T1,v3-lite,7,2669,24,28818,32.68372440338135,37.86427307128906,75.95658874511719,92.42053985595703,161.0860618591308,83.64416122436523,164.37059783935547
T1_CUDA_REPLAY,T1,v3-lite,7,2670,24,28818,33.546600341796875,38.65410041809082,74.97621536254883,92.16405868530273,158.1034431457519,83.58600616455078,161.2112274169922
T1_CUDA_REPLAY,T1,v3-lite,7,2671,24,28818,32.68510913848877,39.54446601867676,75.10747146606445,92.97333145141602,158.17621002197262,83.34556579589844,160.0374755859375
T1_CUDA_REPLAY,T1,v3-lite,7,2672,24,28818,33.37557506561279,38.92123031616211,76.08662414550781,94.27017974853516,160.10355758666987,83.73483657836914,160.0059356689453
T1_CUDA_REPLAY,T1,v3-lite,7,2673,24,28818,32.78399085998535,38.61858367919922,75.85648345947266,94.33888626098633,160.1580932617187,83.44095611572266,163.0249481201172
T1_CUDA_REPLAY,T1,v3-lite,7,2674,24,28818,32.31150436401367,39.38723564147949,75.4677848815918,90.9985466003418,158.4881973266601,83.531494140625,163.40714263916016
T1_CUDA_REPLAY,T1,v3-lite,7,2675,24,28818,32.152079582214355,39.11276626586914,75.92304992675781,94.64584732055664,158.2927169799804,84.38180541992188,159.32223510742188
T1_CUDA_REPLAY,T1,v3-lite,7,2676,24,28818,33.99508857727051,39.26693153381348,74.09767532348633,92.94815063476562,160.62519912719722,83.97958374023438,158.62894439697266
T1_CUDA_REPLAY,T1,v3-lite,7,2677,24,28818,32.970566749572754,38.626529693603516,75.24861526489258,94.00772857666016,159.7711219787597,84.13089370727539,162.14004516601562
T1_CUDA_REPLAY,T1,v3-lite,7,2678,24,28818,32.788371086120605,39.62805366516113,75.00375366210938,90.96527481079102,160.73148956298823,84.03598403930664,162.02071380615234
T1_CUDA_REPLAY,T1,v3-lite,7,2679,24,28818,32.747742652893066,38.38525390625,76.53864669799805,93.57847213745117,156.25108718872065,83.30146026611328,161.19550323486328
T1_CUDA_REPLAY,T1,v3-lite,7,2680,24,28818,32.88478660583496,38.69191551208496,74.6799545288086,92.4298095703125,158.8463829040527,84.12091827392578,163.5488510131836
T1_CUDA_REPLAY,T1,v3-lite,7,2681,24,28818,32.21660232543945,39.4388370513916,75.1593017578125,92.14707946777344,159.502749633789,83.4538688659668,163.4942398071289
T1_CUDA_REPLAY,T1,v3-lite,7,2682,24,28818,33.23028755187988,39.48805618286133,75.52463150024414,92.6781005859375,159.73303680419917,83.29468154907227,163.5198974609375
T1_CUDA_REPLAY,T1,v3-lite,7,2683,24,28818,32.15176963806152,38.508853912353516,76.78885650634766,91.90711975097656,159.37851104736322,83.64019012451172,157.81060791015625
T1_CUDA_REPLAY,T1,v3-lite,7,2684,24,28818,32.5957727432251,38.96431350708008,75.79798889160156,91.70076751708984,159.139680480957,84.05179595947266,160.71060943603516
T1_CUDA_REPLAY,T1,v3-lite,7,2685,24,28818,33.053253173828125,38.33813285827637,76.15103530883789,93.33219528198242,156.26391754150384,84.02759170532227,167.50767517089844
T1_CUDA_REPLAY,T1,v3-lite,7,2686,24,28818,33.0822811126709,39.23678779602051,74.7981185913086,93.29630661010742,158.03692550659176,83.36558151245117,163.0164337158203
T1_CUDA_REPLAY,T1,v3-lite,7,2687,24,28818,33.25113773345947,39.16767120361328,75.84122848510742,93.29143524169922,158.34152221679682,83.44376373291016,162.84905242919922
T1_CUDA_REPLAY,T1,v3-lite,7,2688,24,28818,32.922980308532715,39.270578384399414,76.01890563964844,92.11380767822266,162.16217727661126,84.00323867797852,162.11351013183594
T1_CUDA_REPLAY,T1,v3-lite,7,2689,24,28818,32.50655174255371,38.922752380371094,75.29764556884766,91.8105354309082,155.68502578735348,84.00642776489258,165.28472137451172
T1_CUDA_REPLAY,T1,v3-lite,7,2690,24,28818,33.4376220703125,39.167179107666016,75.14579010009766,91.39629364013672,159.88942489624017,83.57079315185547,164.30995178222656
T1_CUDA_REPLAY,T1,v3-lite,7,2691,24,28818,32.24946975708008,39.217111587524414,76.13981628417969,93.01593780517578,156.41591949462887,83.08911514282227,159.7737579345703
T1_CUDA_REPLAY,T1,v3-lite,7,2692,24,28818,32.59435749053955,38.50451469421387,74.24409484863281,93.0274429321289,159.53005676269527,83.82450103759766,160.83538055419922
T1_CUDA_REPLAY,T1,v3-lite,7,2693,24,28818,33.32606506347656,38.79847526550293,73.97389602661133,92.0771484375,157.30304412841792,83.56428909301758,162.09707641601562
T1_CUDA_REPLAY,T1,v3-lite,7,2694,24,28818,32.85760688781738,39.1165885925293,75.70945739746094,92.1621208190918,155.45647964477536,83.98551940917969,157.97674560546875
T1_CUDA_REPLAY,T1,v3-lite,7,2695,24,28818,33.2335319519043,38.789663314819336,75.40040588378906,92.1865234375,157.64071807861322,83.5404281616211,162.73617553710938
T1_CUDA_REPLAY,T1,v3-lite,7,2696,24,28818,33.89053535461426,38.6741886138916,77.16016006469727,94.85906982421875,161.48955764770503,83.45538711547852,162.43245697021484
T1_CUDA_REPLAY,T1,v3-lite,7,2697,24,28818,33.107322692871094,38.49797439575195,76.1683349609375,93.24535369873047,160.63078384399407,83.66635513305664,160.71380615234375
T1_CUDA_REPLAY,T1,v3-lite,7,2698,24,28818,32.586113929748535,39.049468994140625,76.1402359008789,93.10865783691406,158.37287445068355,83.02212905883789,156.96691131591797
T1_CUDA_REPLAY,T1,v3-lite,7,2699,24,28818,32.870643615722656,39.46849822998047,76.02476501464844,92.57959747314453,160.48064117431636,83.94541931152344,164.64730072021484
T1_CUDA_REPLAY,T1,v3-lite,7,2700,24,28818,32.708991050720215,38.95991325378418,76.28868865966797,93.68228530883789,154.96011047363277,84.0368537902832,161.05560302734375
T1_CUDA_REPLAY,T1,v3-lite,7,2701,24,28818,32.39247703552246,39.545976638793945,74.08314895629883,91.57610321044922,161.0412590026855,83.21422958374023,159.87738037109375
T1_CUDA_REPLAY,T1,v3-lite,7,2702,24,28818,33.06509876251221,39.21026420593262,75.54120635986328,93.15911102294922,160.91483688354487,83.58000564575195,162.55237579345703
T1_CUDA_REPLAY,T1,v3-lite,7,2703,24,28818,33.53402328491211,39.361900329589844,76.89311981201172,94.89453125,158.03398590087886,83.49571990966797,160.12667846679688
T1_CUDA_REPLAY,T1,v3-lite,7,2704,24,28818,32.58597469329834,38.68671417236328,75.13106155395508,92.78797149658203,155.80993118286128,83.70877075195312,160.98380279541016
T1_CUDA_REPLAY,T1,v3-lite,7,2705,24,28818,32.592994689941406,38.965091705322266,77.00590896606445,93.94619369506836,159.70339126586907,83.02513122558594,156.71279907226562
T1_CUDA_REPLAY,T1,v3-lite,7,2706,24,28818,32.825340270996094,39.37075233459473,75.80284118652344,93.2508659362793,159.63388137817378,83.76132202148438,161.02085876464844
T1_CUDA_REPLAY,T1,v3-lite,7,2707,24,28818,33.18298816680908,39.23832321166992,75.3907241821289,94.1679458618164,157.73542480468745,83.318603515625,161.136962890625
T1_CUDA_REPLAY,T1,v3-lite,7,2708,24,28818,32.8514347076416,39.32781219482422,76.01385498046875,92.74089813232422,157.32816925048823,83.98071670532227,161.24497985839844
T1_CUDA_REPLAY,T1,v3-lite,7,2709,24,28818,33.08164596557617,38.680389404296875,75.33523178100586,90.68788146972656,160.18083496093746,83.17455673217773,163.07010650634766
T1_CUDA_REPLAY,T1,v3-lite,7,2710,24,28818,33.31862831115723,38.716304779052734,76.72006225585938,92.72400283813477,156.3703781127929,84.18439865112305,160.85926055908203
T1_CUDA_REPLAY,T1,v3-lite,7,2711,24,28818,32.920040130615234,38.59891319274902,76.34811019897461,93.15201950073242,157.97483749389644,84.61421585083008,159.6473159790039
T1_CUDA_REPLAY,T1,v3-lite,7,2712,24,28818,33.07485294342041,38.70389938354492,77.505615234375,93.51663208007812,155.97032546997065,84.08129119873047,161.5955352783203
T1_CUDA_REPLAY,T1,v3-lite,7,2713,24,28818,32.72035312652588,38.245445251464844,76.48852920532227,93.03199768066406,158.57321319580075,84.32778930664062,163.20751953125
T1_CUDA_REPLAY,T1,v3-lite,7,2714,24,28818,32.850510597229004,38.63726997375488,74.06855010986328,91.28224182128906,157.99098129272454,83.92470932006836,159.44649505615234
T1_CUDA_REPLAY,T1,v3-lite,7,2715,24,28818,32.79029655456543,39.455780029296875,76.33280944824219,94.25276184082031,158.67069320678706,84.16347885131836,162.41048431396484
T1_CUDA_REPLAY,T1,v3-lite,7,2716,24,28818,32.70644664764404,38.43065643310547,76.4065170288086,92.71967315673828,157.66769714355462,83.91048049926758,163.18569946289062
T1_CUDA_REPLAY,T1,v3-lite,7,2717,24,28818,33.22472095489502,39.58277702331543,74.48598861694336,92.55483627319336,158.8430526733398,83.402099609375,159.14219665527344
T1_CUDA_REPLAY,T1,v3-lite,7,2718,24,28818,32.7399206161499,39.384971618652344,76.97290420532227,94.75028228759766,160.90224227905267,83.9438705444336,162.35253143310547
T1_CUDA_REPLAY,T1,v3-lite,7,2719,24,28818,32.748311042785645,39.064409255981445,74.68790435791016,92.90195083618164,158.99394378662106,83.78154754638672,162.74893188476562
T1_CUDA_REPLAY,T1,v3-lite,7,2720,24,28818,33.3503360748291,39.1380615234375,75.543212890625,91.73799514770508,160.34543075561518,83.44661331176758,158.62930297851562
T1_CUDA_REPLAY,T1,v3-lite,7,2721,24,28818,33.71767616271973,38.44940185546875,75.66625213623047,93.33329391479492,160.3152595520019,83.67949295043945,161.25238037109375
T1_CUDA_REPLAY,T1,v3-lite,7,2722,24,28818,33.45788288116455,39.11824417114258,76.09504318237305,93.65282440185547,160.35163574218745,83.66967010498047,164.3238525390625
T1_CUDA_REPLAY,T1,v3-lite,7,2723,24,28818,33.01545333862305,39.44144058227539,77.39167785644531,95.14677810668945,160.1789054870605,83.53276443481445,162.14602661132812
T1_CUDA_REPLAY,T1,v3-lite,7,2724,24,28818,33.2047233581543,38.47639274597168,75.28908920288086,91.23291397094727,159.67091674804684,83.99066543579102,161.06438446044922
T1_CUDA_REPLAY,T1,v3-lite,7,2725,24,28818,32.930691719055176,38.857852935791016,76.19117736816406,94.00008392333984,159.19967803955075,84.22891616821289,163.29580688476562
T1_CUDA_REPLAY,T1,v3-lite,7,2726,24,28818,32.95931339263916,38.97575378417969,75.34176635742188,93.07308578491211,159.26192703247065,83.88298797607422,161.3195343017578
T1_CUDA_REPLAY,T1,v3-lite,7,2727,24,28818,33.623125076293945,39.228166580200195,78.42638397216797,95.06724166870117,157.34476242065423,83.76581573486328,165.03685760498047
T1_CUDA_REPLAY,T1,v3-lite,7,2728,24,28818,32.3892297744751,38.69569778442383,75.91773986816406,91.8597640991211,156.65865402221675,83.46244812011719,164.1705093383789
T1_CUDA_REPLAY,T1,v3-lite,7,2729,24,28818,33.37423896789551,38.73669624328613,76.84639739990234,93.3117446899414,159.9206451416015,83.71852111816406,162.12881469726562
T1_CUDA_REPLAY,T1,v3-lite,7,2730,24,28818,32.82229804992676,38.884782791137695,76.18482208251953,94.05129623413086,156.17779922485346,83.86168670654297,161.40087127685547
T1_CUDA_REPLAY,T1,v3-lite,7,2731,24,28818,33.144914627075195,39.55254936218262,78.24707794189453,93.63491439819336,160.98392868041987,84.4000358581543,160.7333221435547
T1_CUDA_REPLAY,T1,v3-lite,7,2732,24,28818,33.92445755004883,39.86818313598633,76.47848892211914,93.07809448242188,160.08377304077143,83.67187118530273,161.49541473388672
T1_CUDA_REPLAY,T1,v3-lite,7,2733,24,28818,33.422136306762695,39.19011116027832,76.41680145263672,93.18506622314453,157.69746093749995,83.70656967163086,159.2485122680664
T1_CUDA_REPLAY,T1,v3-lite,7,2734,24,28818,32.51496696472168,38.702449798583984,76.20988464355469,92.37174987792969,158.42574920654292,84.01203918457031,160.1338119506836
T1_CUDA_REPLAY,T1,v3-lite,7,2735,24,28818,33.12633800506592,38.05389976501465,77.44622039794922,94.95793151855469,158.31100997924798,83.33837127685547,160.78030395507812
T1_CUDA_REPLAY,T1,v3-lite,7,2736,24,28818,33.671125411987305,39.141422271728516,75.7031135559082,92.48171997070312,158.53487319946285,83.43220520019531,161.0890121459961
T1_CUDA_REPLAY,T1,v3-lite,7,2737,24,28818,32.46162128448486,38.96783256530762,76.81556701660156,94.2252426147461,159.23397598266595,84.02769088745117,157.1576690673828
T1_CUDA_REPLAY,T1,v3-lite,7,2738,24,28818,32.91029930114746,38.6185417175293,75.40561294555664,92.9946174621582,158.79680633544916,83.98775482177734,161.3992919921875
T1_CUDA_REPLAY,T1,v3-lite,7,2739,24,28818,33.1270227432251,38.98177528381348,75.42939758300781,94.36850357055664,159.74332885742183,83.72438049316406,162.83489227294922
T1_CUDA_REPLAY,T1,v3-lite,7,2740,24,28818,32.89262771606445,39.643882751464844,75.68877029418945,93.2896728515625,156.3744590759277,83.55560302734375,161.1503143310547
T1_CUDA_REPLAY,T1,v3-lite,7,2741,24,28818,33.32310962677002,38.98565673828125,75.2317008972168,92.65425491333008,158.34893569946286,83.96000671386719,163.98936462402344
T1_CUDA_REPLAY,T1,v3-lite,7,2742,24,28818,32.94983959197998,38.483909606933594,76.81289291381836,92.7485580444336,160.0779792785644,83.81873321533203,160.55221557617188
T1_CUDA_REPLAY,T1,v3-lite,7,2743,24,28818,32.66420936584473,38.32494354248047,75.54505920410156,92.18710327148438,157.43429489135738,83.94028854370117,162.7520523071289
T1_CUDA_REPLAY,T1,v3-lite,7,2744,24,28818,32.80623817443848,39.16695213317871,76.41412353515625,92.75564193725586,160.90267562866205,84.08638381958008,159.71370697021484
T1_CUDA_REPLAY,T1,v3-lite,7,2745,24,28818,33.25551795959473,38.02879333496094,75.99943161010742,94.28816604614258,161.2239997863769,83.55181503295898,164.189208984375
